ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
57,0.551970422267914,0.0132740009576082,0.0430974662303925,0.226401880383492,0.165256217122078
58,0.00531965913251042,0.0128205502405763,0.0256856922060251,0.00638323510065675,0.949790835380554
59,0.010529724881053,0.0121134454384446,0.0676708146929741,0.0114027326926589,0.898283302783966
60,0.87690132856369,0.00810882728546858,0.0131755340844393,0.0336402356624603,0.0681740567088127
61,0.469102323055267,0.0140775525942445,0.0371301658451557,0.0450206361711025,0.434669256210327
62,0.228097259998322,0.0146160377189517,0.13498929142952,0.442146480083466,0.180150881409645
63,0.48804560303688,0.0169203523546457,0.0311943870037794,0.2068971991539,0.256942421197891
64,0.00474567385390401,0.0103018069639802,0.0191577505320311,0.00510050123557448,0.960694313049316
65,0.0303903706371784,0.0330779179930687,0.0814548656344414,0.0119482455775142,0.843128621578217
66,0.637222945690155,0.0121422177180648,0.0192225910723209,0.186220094561577,0.145192191004753
67,0.859220385551453,0.00900134909898043,0.0107388198375702,0.0174186211079359,0.103620857000351
68,0.167035043239594,0.0183187369257212,0.0866778567433357,0.306268721818924,0.421699643135071
69,0.510310769081116,0.0145215485244989,0.053370401263237,0.253055304288864,0.16874198615551
70,0.0109823178499937,0.0121646337211132,0.0873852446675301,0.0112392185255885,0.878228604793549
71,0.01521703787148,0.021238436922431,0.0277234800159931,0.0189887676388025,0.916832268238068
72,0.84078449010849,0.00816159136593342,0.0109686264768243,0.0371178686618805,0.102967359125614
73,0.00653874734416604,0.0226612407714128,0.0443607904016972,0.00779070146381855,0.918648540973663
74,0.502561807632446,0.0130301686003804,0.023297019302845,0.286675155162811,0.174435824155807
75,0.00458590080961585,0.0123263634741306,0.0116371642798185,0.00500509142875671,0.966445505619049
76,0.489624947309494,0.0384348668158054,0.0603812895715237,0.0216022022068501,0.389956682920456
77,0.880252957344055,0.00791925843805075,0.0101253893226385,0.0139498151838779,0.0877526551485062
78,0.16227100789547,0.0178250577300787,0.20953594148159,0.0427112430334091,0.567656695842743
79,0.40602833032608,0.0140864737331867,0.0253453236073256,0.395507305860519,0.159032538533211
80,0.940813481807709,0.00946505460888147,0.00934826489537954,0.0121963201090693,0.0281769149005413
81,0.00720602460205555,0.0923216044902802,0.0284005608409643,0.0075574079528451,0.864514410495758
82,0.00699082901701331,0.020025035366416,0.0486122779548168,0.00845525786280632,0.915916562080383
83,0.489225387573242,0.0132977478206158,0.0276849623769522,0.334020584821701,0.135771319270134
84,0.00645430386066437,0.0174544509500265,0.040762685239315,0.00778771191835403,0.927540838718414
85,0.458019912242889,0.0158011969178915,0.0469114445149899,0.370949238538742,0.108318254351616
86,0.0732474327087402,0.045572217553854,0.114552676677704,0.0166808869689703,0.74994683265686
87,0.0432990565896034,0.0162247233092785,0.243331074714661,0.274912625551224,0.422232508659363
88,0.53880113363266,0.013152820058167,0.058221910148859,0.241237699985504,0.148586466908455
89,0.0124869327992201,0.0160702336579561,0.100362554192543,0.0137551184743643,0.857325196266174
90,0.855539202690125,0.0103059345856309,0.012453768402338,0.0245687123388052,0.0971324294805527
91,0.0174162983894348,0.0201736949384212,0.298928111791611,0.0188184827566147,0.644663393497467
92,0.0153409475460649,0.0170223265886307,0.293595612049103,0.0155501998960972,0.658490896224976
93,0.911464929580688,0.00794906541705132,0.0113556105643511,0.0149481855332851,0.0542821958661079
94,0.381709456443787,0.0134642301127315,0.0306170750409365,0.41566076874733,0.158548429608345
95,0.111603990197182,0.0235528293997049,0.167880281805992,0.057827178388834,0.639135718345642
96,0.434049934148788,0.014199573546648,0.0297031421214342,0.338392496109009,0.183654800057411
97,0.331340372562408,0.0140023306012154,0.0638850554823875,0.429185807704926,0.161586463451385
98,0.00474567385390401,0.0103018069639802,0.0191577505320311,0.00510050123557448,0.960694313049316
99,0.460590779781342,0.0333826392889023,0.0494706518948078,0.0198056343942881,0.436750322580338
100,0.363530904054642,0.0130326934158802,0.0303123313933611,0.442600637674332,0.150523498654366
101,0.867403745651245,0.00864514894783497,0.0108229899778962,0.0174536742269993,0.0956744030117989
102,0.483614385128021,0.0134306261315942,0.0226500630378723,0.124996095895767,0.355308771133423
103,0.409418493509293,0.0140996985137463,0.0318413227796555,0.359545916318893,0.185094609856606
104,0.448949992656708,0.0138436751440167,0.0421507619321346,0.306134104728699,0.188921481370926
105,0.479262918233871,0.0144353061914444,0.0262953042984009,0.118206948041916,0.361799567937851
106,0.538397908210754,0.0132197495549917,0.0329081974923611,0.261439263820648,0.154034867882729
107,0.439529597759247,0.0137575436383486,0.0236429776996374,0.371244192123413,0.151825651526451
108,0.0574243254959583,0.0173484310507774,0.107512474060059,0.546075940132141,0.271638840436935
109,0.894924104213715,0.00897995848208666,0.0108901867642999,0.0160192437469959,0.0691864341497421
110,0.522740483283997,0.0140732536092401,0.0385643392801285,0.152454167604446,0.27216774225235
111,0.340862274169922,0.0135901002213359,0.0372521989047527,0.455391764640808,0.152903616428375
112,0.421756684780121,0.0143677154555917,0.0775193646550179,0.314471393823624,0.171884819865227
113,0.247006431221962,0.0136335622519255,0.0379009507596493,0.521975457668304,0.17948354780674
114,0.390622287988663,0.0144419362768531,0.0453861728310585,0.395957201719284,0.1535924077034
115,0.0164199061691761,0.0134962936863303,0.05304916203022,0.0130431745201349,0.903991460800171
116,0.482712000608444,0.0131413219496608,0.0163587406277657,0.27196216583252,0.215825766324997
117,0.628156006336212,0.0131548596546054,0.0191907715052366,0.188198909163475,0.151299461722374
118,0.0395710580050945,0.014715189114213,0.172536760568619,0.556786298751831,0.216390684247017
119,0.0744673013687134,0.0164861716330051,0.050299309194088,0.748284876346588,0.110462345182896
120,0.137241631746292,0.0194629412144423,0.0957951098680496,0.0511895827949047,0.696310758590698
121,0.881716012954712,0.00796565506607294,0.00983913708478212,0.0153821147978306,0.085097074508667
122,0.884163200855255,0.00846435781568289,0.0111984433606267,0.0130890980362892,0.0830849185585976
123,0.903418183326721,0.00767902797088027,0.00962505582720041,0.0158159602433443,0.0634618252515793
124,0.0059198304079473,0.0268845036625862,0.0243642311543226,0.00709818257018924,0.935733258724213
125,0.00836034864187241,0.0188254583626986,0.0290263257920742,0.0181203242391348,0.925667583942413
126,0.929028213024139,0.00678053824231029,0.00941006187349558,0.017120074480772,0.0376611016690731
127,0.113953150808811,0.0179858524352312,0.226893618702888,0.0424599535763264,0.598707377910614
128,0.855842053890228,0.00909824017435312,0.0116787673905492,0.0201832763850689,0.103197664022446
129,0.860369443893433,0.00884300656616688,0.011153013445437,0.0179699752479792,0.101664543151855
130,0.903418183326721,0.00767902797088027,0.00962505582720041,0.0158159602433443,0.0634618252515793
131,0.410730928182602,0.0135742826387286,0.0275551620870829,0.423778802156448,0.124360866844654
132,0.885520756244659,0.0083682369440794,0.0105299986898899,0.017502136528492,0.0780788436532021
133,0.915239155292511,0.00902319699525833,0.0172052420675755,0.0113591412082314,0.0471733026206493
134,0.575150430202484,0.0132574243471026,0.0218621753156185,0.224730417132378,0.164999544620514
135,0.499227702617645,0.014583651907742,0.0456639155745506,0.105538420379162,0.334986329078674
136,0.264268338680267,0.0133150378242135,0.0317740477621555,0.550912261009216,0.139730304479599
137,0.377717882394791,0.0150519348680973,0.0448518134653568,0.217576965689659,0.344801366329193
138,0.00604090979322791,0.0162501372396946,0.0512783899903297,0.00737001420930028,0.919060587882996
139,0.280443429946899,0.0130656026303768,0.0511342212557793,0.519537389278412,0.135819390416145
140,0.444034814834595,0.0134055959060788,0.0401448234915733,0.350033313035965,0.152381464838982
141,0.70907998085022,0.0117887938395143,0.0158172529190779,0.115700140595436,0.147613823413849
142,0.224565029144287,0.0426244325935841,0.067506767809391,0.0169315431267023,0.648372232913971
143,0.377697557210922,0.0135543690994382,0.0538708716630936,0.394674777984619,0.16020242869854
144,0.206498861312866,0.0137795815244317,0.0687479674816132,0.566040754318237,0.144932821393013
145,0.511717617511749,0.0131688211113214,0.077212356030941,0.256071597337723,0.141829594969749
146,0.312465697526932,0.0142197739332914,0.102268755435944,0.415016740560532,0.156029060482979
147,0.49626749753952,0.0154058542102575,0.0440484285354614,0.211339622735977,0.232938602566719
148,0.378821343183517,0.013468224555254,0.024169372394681,0.428004622459412,0.155536442995071
149,0.0109823178499937,0.0121646337211132,0.0873852446675301,0.0112392185255885,0.878228604793549
150,0.104948863387108,0.0838613063097,0.0653368979692459,0.0162345916032791,0.729618310928345
151,0.181774690747261,0.0219333525747061,0.177513480186462,0.0926026552915573,0.526175856590271
152,0.0154016856104136,0.0167812164872885,0.237520799040794,0.0161840971559286,0.714112162590027
153,0.574812531471252,0.013542908243835,0.0185196567326784,0.169020742177963,0.224104166030884
154,0.0560859888792038,0.0183725636452436,0.0745026916265488,0.318358391523361,0.532680332660675
155,0.666402399539948,0.012768218293786,0.0156227126717567,0.0237161312252283,0.281490504741669
156,0.871821284294128,0.00729010067880154,0.00872879475355148,0.0418677590787411,0.0702919885516167
157,0.286493003368378,0.0148880211636424,0.0596158094704151,0.473597884178162,0.165405228734016
158,0.00447739707306027,0.00882172770798206,0.011172978207469,0.00480736326426268,0.970720589160919
159,0.639228343963623,0.0141769545152783,0.0335206650197506,0.13248872756958,0.180585250258446
160,0.378657579421997,0.0139895677566528,0.044068843126297,0.386920630931854,0.17636339366436
161,0.610902905464172,0.0131003390997648,0.0215519685298204,0.189694404602051,0.16475036740303
162,0.595252275466919,0.0131958900019526,0.0203863736242056,0.194378063082695,0.176787376403809
163,0.00566438119858503,0.0731527432799339,0.0209895949810743,0.00892160274088383,0.891271650791168
164,0.905391573905945,0.00804226566106081,0.0112630100920796,0.0154605936259031,0.0598425157368183
165,0.324334025382996,0.0141146928071976,0.0450171306729317,0.406581491231918,0.209952637553215
166,0.899667024612427,0.00784709397703409,0.00997086893767118,0.0154509106650949,0.0670640841126442
167,0.422187209129333,0.0143052162602544,0.0581930503249168,0.33701479434967,0.168299719691277
168,0.545645415782928,0.0128334667533636,0.0385127291083336,0.268285036087036,0.134723365306854
169,0.479377686977386,0.0134987980127335,0.0179905630648136,0.334304124116898,0.154828801751137
170,0.851362466812134,0.00859652459621429,0.0104314778000116,0.0675657540559769,0.0620437450706959
171,0.0186472404748201,0.0210632849484682,0.46521207690239,0.0250195451080799,0.470057845115662
172,0.545757591724396,0.0137056773528457,0.0263765696436167,0.219410941004753,0.194749251008034
173,0.260415971279144,0.014472690410912,0.136423051357269,0.43514284491539,0.1535454839468
174,0.292953759431839,0.0140450485050678,0.129776731133461,0.414134234189987,0.149090155959129
175,0.488114506006241,0.012849198654294,0.0228621866554022,0.327028453350067,0.149145603179932
176,0.307721465826035,0.028533773496747,0.0397857390344143,0.0193105898797512,0.604648470878601
177,0.346750199794769,0.0205869171768427,0.0558600537478924,0.384729534387589,0.192073330283165
178,0.531637132167816,0.014581523835659,0.0266631748527288,0.0763107687234879,0.350807398557663
179,0.439011126756668,0.0190136153250933,0.0381657965481281,0.0759271234273911,0.42788228392601
180,0.0324081927537918,0.0182012245059013,0.129183396697044,0.0352643728256226,0.784942865371704
181,0.00745649309828877,0.0264607630670071,0.0390250943601131,0.00782008934766054,0.919237554073334
182,0.474251985549927,0.023078927770257,0.0428379252552986,0.0187371019273996,0.441094011068344
183,0.51058304309845,0.0139443399384618,0.0228423941880465,0.222889140248299,0.229741111397743
184,0.113784544169903,0.0147303678095341,0.0482444614171982,0.153707146644592,0.669533431529999
185,0.424346208572388,0.0139712393283844,0.0322881452739239,0.368025541305542,0.161368921399117
186,0.394593954086304,0.0153141776099801,0.0384047478437424,0.397743403911591,0.153943717479706
187,0.00588043965399265,0.0100322654470801,0.0209349170327187,0.00640528649091721,0.956747055053711
188,0.512051463127136,0.013902235776186,0.0254825297743082,0.29998055100441,0.148583263158798
189,0.781055271625519,0.00984350964426994,0.0127676371484995,0.04175915569067,0.154574394226074
190,0.878062903881073,0.00831414107233286,0.0128855397924781,0.0263664461672306,0.0743710100650787
191,0.370001435279846,0.0137001657858491,0.0387169867753983,0.367904961109161,0.209676429629326
192,0.466611295938492,0.0137483980506659,0.0503034815192223,0.331744343042374,0.137592509388924
193,0.183439403772354,0.016552546992898,0.0539490692317486,0.243370935320854,0.502688050270081
194,0.609342038631439,0.0131933744996786,0.0259504467248917,0.0439882948994637,0.307525873184204
195,0.835429251194,0.00805532373487949,0.0135088982060552,0.0222042817622423,0.120802193880081
196,0.745062291622162,0.0117143895477057,0.0152701335027814,0.0731903687119484,0.154762789607048
197,0.612950325012207,0.012435638345778,0.0234652943909168,0.212393373250961,0.138755366206169
198,0.467844486236572,0.014146851375699,0.0486798286437988,0.297066628932953,0.172262221574783
199,0.480726718902588,0.0128852985799313,0.0537798851728439,0.316828578710556,0.135779559612274
200,0.616584241390228,0.0123669449239969,0.0621947199106216,0.189550742506981,0.119303345680237
201,0.0112151587381959,0.293642073869705,0.0515573062002659,0.0135644944384694,0.630020976066589
202,0.435064256191254,0.0158181004226208,0.0449346229434013,0.210777416825294,0.293405592441559
203,0.405670136213303,0.013201367110014,0.0210889112204313,0.39021223783493,0.169827342033386
204,0.69996440410614,0.0135740777477622,0.0264311973005533,0.0366951040923595,0.223335176706314
205,0.0560859888792038,0.0183725636452436,0.0745026916265488,0.318358391523361,0.532680332660675
206,0.401542067527771,0.0151905585080385,0.0328397825360298,0.163074925541878,0.387352675199509
207,0.577893137931824,0.0140398927032948,0.0341402217745781,0.200293526053429,0.173633247613907
208,0.0795678645372391,0.0197419486939907,0.0804018825292587,0.389112204313278,0.431176066398621
209,0.420557081699371,0.0140156541019678,0.0341284647583961,0.34064656496048,0.190652191638947
210,0.569144427776337,0.0130311464890838,0.0237705036997795,0.218334138393402,0.175719827413559
211,0.0313081815838814,0.0203318241983652,0.101569779217243,0.0161129962652922,0.830677211284637
212,0.144538953900337,0.013224633410573,0.0705391615629196,0.611321747303009,0.160375490784645
213,0.480982512235641,0.0136096850037575,0.0269513428211212,0.304995536804199,0.173460885882378
214,0.726205170154572,0.012242628261447,0.0194714199751616,0.0773089304566383,0.164771899580956
215,0.00656836433336139,0.0267709549516439,0.0166560169309378,0.00766970263794065,0.942334949970245
216,0.359624475240707,0.0155641362071037,0.0262700170278549,0.12339098751545,0.475150376558304
217,0.763320207595825,0.0129052205011249,0.0255229882895947,0.0215733032673597,0.176678285002708
218,0.41839662194252,0.0149167440831661,0.0418974086642265,0.103507503867149,0.421281725168228
219,0.581882119178772,0.013333497568965,0.0263329204171896,0.20771224796772,0.170739218592644
220,0.301781326532364,0.0157940555363894,0.0282590314745903,0.497044503688812,0.157121106982231
221,0.0926768183708191,0.0188441704958677,0.166785195469856,0.457355499267578,0.264338344335556
222,0.0710870027542114,0.0491319037973881,0.12518110871315,0.0164464637637138,0.738153576850891
223,0.232529953122139,0.0351132526993752,0.0510743893682957,0.0202659424394369,0.661016464233398
224,0.667541086673737,0.0121813248842955,0.0256970953196287,0.149840503931046,0.144739985466003
225,0.127297222614288,0.0166077464818954,0.270354568958282,0.501929402351379,0.0838110372424126
226,0.643111228942871,0.0122368084266782,0.0276135876774788,0.168951466679573,0.14808689057827
227,0.0357618294656277,0.0575393252074718,0.248103886842728,0.014546936377883,0.644048035144806
228,0.00577851431444287,0.0759653225541115,0.0201347004622221,0.0153243578970432,0.882797062397003
229,0.339814364910126,0.0145055213943124,0.172710597515106,0.214917749166489,0.258051753044128
230,0.0329397358000278,0.0236190911382437,0.0712474063038826,0.012112433090806,0.860081315040588
231,0.903418183326721,0.00767902797088027,0.00962505582720041,0.0158159602433443,0.0634618252515793
232,0.914350509643555,0.00644729612395167,0.0110911028459668,0.0156518835574389,0.0524592436850071
233,0.00557181984186172,0.0151842972263694,0.018065182492137,0.00593556230887771,0.955243110656738
234,0.0509194284677505,0.0167881865054369,0.0897698476910591,0.493860214948654,0.348662286996841
235,0.317111939191818,0.014288698323071,0.0442142337560654,0.479922920465469,0.144462168216705
236,0.885520756244659,0.0083682369440794,0.0105299986898899,0.017502136528492,0.0780788436532021
237,0.406820148229599,0.0141734275966883,0.0370249561965466,0.33948689699173,0.202494561672211
238,0.0508519634604454,0.0196447614580393,0.351516216993332,0.0250901579856873,0.552896916866302
239,0.596017956733704,0.0128029892221093,0.0204578954726458,0.210516586899757,0.160204544663429
240,0.7408087849617,0.0181886591017246,0.0310269203037024,0.049085944890976,0.160889729857445
241,0.892044305801392,0.00776709197089076,0.00946097355335951,0.0149222556501627,0.0758053734898567
242,0.419498443603516,0.0142076071351767,0.0303517486900091,0.344599485397339,0.191342666745186
243,0.911216795444489,0.00885503366589546,0.0166182145476341,0.0106356665492058,0.052674300968647
244,0.438192129135132,0.0155699886381626,0.0418724417686462,0.140663802623749,0.363701611757278
245,0.427457928657532,0.0143160531297326,0.0487779714167118,0.320988148450851,0.188459888100624
246,0.278702944517136,0.0129121718928218,0.0361890867352486,0.513831436634064,0.158364310860634
247,0.43824976682663,0.0147479632869363,0.0259221401065588,0.116309225559235,0.404770940542221
248,0.443633437156677,0.0142067782580853,0.0265075769275427,0.129677385091782,0.385974794626236
249,0.249755993485451,0.0134691633284092,0.038920234888792,0.552394211292267,0.145460441708565
250,0.898393273353577,0.0123351672664285,0.01228107791394,0.0146532487124205,0.0623372010886669
251,0.0100827189162374,0.0216863043606281,0.0312821194529533,0.773935377597809,0.163013488054276
252,0.304677873849869,0.0140966903418303,0.0452125109732151,0.426744073629379,0.209268853068352
253,0.00474567385390401,0.0103018069639802,0.0191577505320311,0.00510050123557448,0.960694313049316
254,0.22848542034626,0.0141975749284029,0.15723904967308,0.436698913574219,0.163379058241844
255,0.00588043965399265,0.0100322654470801,0.0209349170327187,0.00640528649091721,0.956747055053711
256,0.550095558166504,0.0128320772200823,0.0232643950730562,0.278030604124069,0.135777369141579
257,0.408284366130829,0.0178728252649307,0.0933665186166763,0.068380169570446,0.412096112966537
258,0.49463301897049,0.0140326591208577,0.024350855499506,0.0953759923577309,0.371607512235641
259,0.415788382291794,0.0172259695827961,0.0473734773695469,0.398039996623993,0.121572196483612
260,0.852608025074005,0.01031100936234,0.0163955669850111,0.0189962815493345,0.101689174771309
261,0.865688741207123,0.00767506845295429,0.00903180986642838,0.0658335909247398,0.0517707951366901
262,0.53880113363266,0.013152820058167,0.058221910148859,0.241237699985504,0.148586466908455
263,0.67496657371521,0.0120747210457921,0.0157418567687273,0.171373665332794,0.125843167304993
264,0.417018204927444,0.0141092725098133,0.0437605790793896,0.364970684051514,0.160141214728355
265,0.413025319576263,0.0143442414700985,0.0285618714988232,0.362040758132935,0.1820278018713
266,0.340547204017639,0.0158486999571323,0.0487966723740101,0.261736303567886,0.333071112632751
267,0.0375927723944187,0.023214528337121,0.136815771460533,0.0403068363666534,0.762070119380951
268,0.0117485430091619,0.0142868058755994,0.0856854692101479,0.0121880304068327,0.876091182231903
269,0.00931261107325554,0.0250103753060102,0.0566972345113754,0.0118876220658422,0.89709210395813
270,0.730381429195404,0.0115934517234564,0.0151319447904825,0.0383567400276661,0.204536467790604
271,0.0273256581276655,0.0201907455921173,0.0907084867358208,0.0128297843039036,0.848945319652557
272,0.181843146681786,0.0185027178376913,0.198689788579941,0.046666007488966,0.554298400878906
273,0.0751169547438622,0.0168451629579067,0.0590073764324188,0.438613831996918,0.410416692495346
274,0.178021907806396,0.0218616630882025,0.115463204681873,0.0850883796811104,0.599564850330353
275,0.12105255573988,0.0186228938400745,0.281794250011444,0.0487982667982578,0.529732048511505
276,0.0139605309814215,0.0164766348898411,0.193724274635315,0.0151545079424977,0.760684013366699
277,0.00699082901701331,0.020025035366416,0.0486122779548168,0.00845525786280632,0.915916562080383
278,0.149896994233131,0.0230224654078484,0.0721399560570717,0.07713932543993,0.677801251411438
279,0.286920428276062,0.015005680732429,0.0292720347642899,0.129606634378433,0.53919517993927
280,0.0637237802147865,0.0170592460781336,0.0498957857489586,0.0503589175641537,0.818962216377258
281,0.402860581874847,0.0139500210061669,0.0549577660858631,0.376524269580841,0.151707336306572
282,0.40751188993454,0.0157810803502798,0.065581776201725,0.304065048694611,0.2070602029562
283,0.0159219186753035,0.0116198938339949,0.0180294271558523,0.013128031976521,0.941300749778748
284,0.841540098190308,0.00952662248164415,0.0120596559718251,0.0204058643430471,0.116467721760273
285,0.22848542034626,0.0141975749284029,0.15723904967308,0.436698913574219,0.163379058241844
286,0.298703014850616,0.0116220572963357,0.0234018806368113,0.541993916034698,0.124279104173183
287,0.0248801093548536,0.0524812564253807,0.288021475076675,0.0208840649574995,0.613733112812042
288,0.00727331172674894,0.0213970225304365,0.0368458963930607,0.00753045547753572,0.926953375339508
289,0.659527122974396,0.0120429676026106,0.0194689873605967,0.162418559193611,0.146542385220528
290,0.357965528964996,0.0136070270091295,0.0444137901067734,0.400380432605743,0.183633223176003
291,0.627656042575836,0.0140349352732301,0.0325144864618778,0.0314774438738823,0.294317126274109
292,0.881794214248657,0.00825185049325228,0.0103570325300097,0.0156347304582596,0.08396215736866
293,0.903980672359467,0.00786408316344023,0.0154588939622045,0.0137083902955055,0.0589879080653191
294,0.0824824795126915,0.0291757229715586,0.158303946256638,0.176039233803749,0.553998589515686
295,0.208650812506676,0.0141695095226169,0.150698661804199,0.461409986019135,0.1650710105896
296,0.0266693364828825,0.0178819298744202,0.0310338512063026,0.0216864328831434,0.902728497982025
297,0.294382661581039,0.0142896538600326,0.0376404002308846,0.446417599916458,0.207269683480263
298,0.056027177721262,0.0257010385394096,0.158288404345512,0.215693354606628,0.544290065765381
299,0.490782916545868,0.0134305981919169,0.0417275279760361,0.301880985498428,0.152177900075912
300,0.313174873590469,0.0154214948415756,0.0351649634540081,0.234479382634163,0.401759296655655
301,0.346584737300873,0.0146605623885989,0.0959245413541794,0.369196146726608,0.173634007573128
302,0.884363412857056,0.00816005654633045,0.0100173950195312,0.0153386984020472,0.0821204036474228
303,0.824451744556427,0.00962178036570549,0.012704299762845,0.0213796943426132,0.131842494010925
304,0.378274649381638,0.0141269117593765,0.0301321148872375,0.410387098789215,0.167079210281372
305,0.0361366011202335,0.0400557853281498,0.426109492778778,0.0457891188561916,0.451909005641937
306,0.128631964325905,0.0158340316265821,0.234533831477165,0.556457042694092,0.0645431876182556
307,0.740793406963348,0.0122246760874987,0.0157574415206909,0.0347481928765774,0.196476325392723
308,0.37555667757988,0.0162151623517275,0.0309982802718878,0.139279916882515,0.437949955463409
309,0.617188215255737,0.0127263935282826,0.0187187120318413,0.142861738801003,0.208504915237427
310,0.0172912254929543,0.0677146464586258,0.0354851707816124,0.0125028500333428,0.867006182670593
311,0.354958951473236,0.0163878556340933,0.0555064082145691,0.211204007267952,0.361942797899246
312,0.903980672359467,0.00786408316344023,0.0154588939622045,0.0137083902955055,0.0589879080653191
313,0.0254321284592152,0.0175215471535921,0.073377788066864,0.0126429805532098,0.871025621891022
